# Simulation Configuration;;;;;;;;;
NumContainers,20;;;;;;;;;
NumResources,5;;;;;;;;;
SimulationTime,60;;;;;;;;;
MaxConcurrentAccess,3;;;;;;;;;
SynchronizationEnabled,true;;;;;;;;;
NetworkLatencyMean,15;;;;;;;;;
ProcessingTimeMean,50;;;;;;;;;
;;;;;;;;;
# Summary Metrics;;;;;;;;;
TotalRequests,4205;;;;;;;;;
SuccessfulRequests,4205;;;;;;;;;
Conflicts,0;;;;;;Metric;With Synchronization;Without Synchronization;Difference(%)
Timeouts,0;;;;;;Total Request;4205;4254;1,151857076
TotalDuration,61;;;;;;Successful Requests;4205;4254;1,151857076
ThroughputPerSecond,68.934425;;;;;;Conflicts;0;132;100
AvgAcquireTimeMs,15.930321046373365;;;;;;Timeouts;0;0;No Difference
AvgProcessingTimeMs,50.017598097502976;;;;;;Throughput (ops/sec);68,9344;69,7377;1,151887716
AvgTotalTimeMs,81.65945303210464;;;;;;Average Acquire Time (ms);15,9303;14,7388;-8,08410454
;;;;;;Average Processing Time (ms);50,0176;49,4358;-1,176879913
# Access Logs;;;;;;Average Total Time (ms);81,6595;79,7118;-2,443427447
ContainerId,ResourceId,AcquireTimeMs,ProcessingTimeMs,TotalTimeMs;;;;;;;;;
15,resource_3,14,67,103;;;;;;;;;
10,resource_2,16,57,90;;;;;;;;;
16,resource_4,19,79,115;;;;;;;;;
19,resource_1,6,59,81;;;;;;;;;
6,resource_1,14,62,90;;;;;;;;;
18,resource_4,16,74,105;;;;;;;;;
7,resource_4,20,64,97;;;;;;;;;
0,resource_0,17,1,36;;;;;;;;;
11,resource_1,14,44,81;;;;;;;;;
17,resource_4,41,71,138;;;;;;;;;
1,resource_4,54,36,107;;;;;;;;;
2,resource_1,15,44,71;;;;;;;;;
9,resource_0,20,36,80;;;;;;;;;
12,resource_3,8,49,68;;;;;;;;;
5,resource_1,22,51,82;;;;;;;;;
17,resource_2,13,31,55;;;;;;;;;
16,resource_1,22,10,43;;;;;;;;;
8,resource_3,8,72,98;;;;;;;;;
0,resource_4,20,56,87;;;;;;;;;
14,resource_0,16,67,91;;;;;;;;;
18,resource_1,11,62,89;;;;;;;;;
15,resource_0,10,54,83;;;;;;;;;
3,resource_1,19,69,110;;;;;;;;;
12,resource_4,18,41,78;;;;;;;;;
7,resource_3,14,25,60;;;;;;;;;
4,resource_1,16,69,95;;;;;;;;;
1,resource_2,21,40,73;;;;;;;;;
17,resource_1,51,41,103;;;;;;;;;
13,resource_0,17,52,86;;;;;;;;;
2,resource_0,19,40,65;;;;;;;;;
6,resource_4,8,60,91;;;;;;;;;
11,resource_1,18,80,114;;;;;;;;;
3,resource_1,21,37,81;;;;;;;;;
16,resource_1,21,50,87;;;;;;;;;
9,resource_2,15,45,78;;;;;;;;;
15,resource_0,19,42,83;;;;;;;;;
19,resource_4,21,62,94;;;;;;;;;
10,resource_4,13,49,68;;;;;;;;;
5,resource_4,12,78,95;;;;;;;;;
1,resource_1,15,56,86;;;;;;;;;
0,resource_1,12,17,57;;;;;;;;;
13,resource_1,4,73,97;;;;;;;;;
8,resource_2,16,80,117;;;;;;;;;
14,resource_1,15,37,61;;;;;;;;;
18,resource_1,20,35,74;;;;;;;;;
4,resource_1,28,63,101;;;;;;;;;
9,resource_0,19,59,97;;;;;;;;;
7,resource_4,24,55,96;;;;;;;;;
3,resource_4,5,49,70;;;;;;;;;
17,resource_4,7,47,82;;;;;;;;;
1,resource_0,9,58,87;;;;;;;;;
12,resource_3,10,32,63;;;;;;;;;
19,resource_3,10,19,44;;;;;;;;;
6,resource_3,26,31,78;;;;;;;;;
16,resource_4,3,56,80;;;;;;;;;
0,resource_2,4,66,94;;;;;;;;;
10,resource_3,21,35,76;;;;;;;;;
11,resource_2,13,42,79;;;;;;;;;
2,resource_2,20,56,90;;;;;;;;;
13,resource_4,17,60,92;;;;;;;;;
5,resource_0,13,55,88;;;;;;;;;
8,resource_0,11,38,58;;;;;;;;;
14,resource_1,16,35,73;;;;;;;;;
9,resource_4,19,50,86;;;;;;;;;
3,resource_2,16,76,104;;;;;;;;;
5,resource_3,9,64,93;;;;;;;;;
14,resource_4,23,26,68;;;;;;;;;
18,resource_4,14,50,77;;;;;;;;;
0,resource_4,15,59,87;;;;;;;;;
4,resource_0,10,37,61;;;;;;;;;
7,resource_0,16,32,63;;;;;;;;;
15,resource_1,9,72,99;;;;;;;;;
11,resource_2,2,51,74;;;;;;;;;
12,resource_1,4,29,52;;;;;;;;;
1,resource_0,16,59,100;;;;;;;;;
17,resource_4,9,29,53;;;;;;;;;
8,resource_0,25,26,57;;;;;;;;;
16,resource_0,18,65,97;;;;;;;;;
15,resource_2,15,38,70;;;;;;;;;
2,resource_2,18,83,122;;;;;;;;;
0,resource_1,11,55,87;;;;;;;;;
6,resource_4,6,69,87;;;;;;;;;
10,resource_2,15,32,63;;;;;;;;;
13,resource_1,29,73,125;;;;;;;;;
14,resource_1,7,69,89;;;;;;;;;
3,resource_3,10,68,92;;;;;;;;;
9,resource_1,25,62,112;;;;;;;;;
19,resource_4,19,60,100;;;;;;;;;
12,resource_1,20,55,92;;;;;;;;;
4,resource_1,17,71,101;;;;;;;;;
18,resource_4,15,41,67;;;;;;;;;
5,resource_2,14,53,86;;;;;;;;;
1,resource_1,12,44,69;;;;;;;;;
7,resource_2,22,58,95;;;;;;;;;
15,resource_0,35,6,58;;;;;;;;;
10,resource_1,14,67,87;;;;;;;;;
16,resource_1,12,38,61;;;;;;;;;
3,resource_3,25,39,80;;;;;;;;;
11,resource_2,20,88,127;;;;;;;;;
17,resource_4,11,71,95;;;;;;;;;
8,resource_3,18,40,70;;;;;;;;;
2,resource_4,7,60,80;;;;;;;;;
18,resource_2,19,52,81;;;;;;;;;
14,resource_4,15,65,99;;;;;;;;;
6,resource_3,16,66,98;;;;;;;;;
7,resource_0,23,59,93;;;;;;;;;
9,resource_1,10,8,30;;;;;;;;;
4,resource_2,11,65,96;;;;;;;;;
15,resource_0,7,76,98;;;;;;;;;
19,resource_4,14,52,84;;;;;;;;;
11,resource_1,21,43,85;;;;;;;;;
0,resource_4,10,29,54;;;;;;;;;
9,resource_0,15,25,60;;;;;;;;;
13,resource_1,15,65,99;;;;;;;;;
12,resource_2,22,44,74;;;;;;;;;
3,resource_3,16,88,115;;;;;;;;;
10,resource_2,15,78,104;;;;;;;;;
14,resource_4,20,44,75;;;;;;;;;
5,resource_0,15,57,85;;;;;;;;;
11,resource_1,21,73,99;;;;;;;;;
8,resource_1,16,33,67;;;;;;;;;
16,resource_2,6,86,99;;;;;;;;;
18,resource_2,17,93,130;;;;;;;;;
14,resource_2,22,58,98;;;;;;;;;
1,resource_1,17,74,114;;;;;;;;;
4,resource_2,24,70,107;;;;;;;;;
6,resource_1,17,41,78;;;;;;;;;
2,resource_3,15,51,83;;;;;;;;;
10,resource_1,9,43,72;;;;;;;;;
3,resource_3,8,22,41;;;;;;;;;
12,resource_0,10,45,78;;;;;;;;;
15,resource_2,21,60,90;;;;;;;;;
18,resource_0,17,12,52;;;;;;;;;
11,resource_4,22,77,110;;;;;;;;;
0,resource_1,9,48,73;;;;;;;;;
9,resource_3,25,53,94;;;;;;;;;
8,resource_3,6,37,63;;;;;;;;;
1,resource_0,21,85,123;;;;;;;;;
17,resource_1,14,55,81;;;;;;;;;
15,resource_3,12,77,109;;;;;;;;;
13,resource_4,17,57,93;;;;;;;;;
5,resource_4,20,82,107;;;;;;;;;
3,resource_4,22,59,100;;;;;;;;;
7,resource_2,14,51,80;;;;;;;;;
19,resource_1,17,61,96;;;;;;;;;
0,resource_0,15,40,72;;;;;;;;;
6,resource_0,17,72,97;;;;;;;;;
16,resource_4,18,36,71;;;;;;;;;
9,resource_3,28,52,98;;;;;;;;;
10,resource_2,19,73,108;;;;;;;;;
14,resource_2,17,41,78;;;;;;;;;
11,resource_3,7,31,57;;;;;;;;;
12,resource_0,15,41,67;;;;;;;;;
4,resource_3,16,4,44;;;;;;;;;
17,resource_0,10,39,64;;;;;;;;;
8,resource_2,20,87,118;;;;;;;;;
2,resource_1,18,55,82;;;;;;;;;
15,resource_4,18,41,68;;;;;;;;;
18,resource_4,10,53,81;;;;;;;;;
16,resource_2,21,31,63;;;;;;;;;
11,resource_0,15,14,51;;;;;;;;;
13,resource_4,21,80,119;;;;;;;;;
5,resource_0,17,39,71;;;;;;;;;
9,resource_0,14,25,63;;;;;;;;;
1,resource_0,35,51,95;;;;;;;;;
4,resource_1,15,32,69;;;;;;;;;
2,resource_0,18,41,71;;;;;;;;;
19,resource_2,22,59,89;;;;;;;;;
8,resource_0,15,36,64;;;;;;;;;
7,resource_2,15,48,77;;;;;;;;;
0,resource_0,13,112,143;;;;;;;;;
6,resource_1,16,55,84;;;;;;;;;
3,resource_2,12,95,125;;;;;;;;;
2,resource_1,18,79,106;;;;;;;;;
10,resource_4,16,56,82;;;;;;;;;
17,resource_4,12,74,104;;;;;;;;;
16,resource_4,13,97,123;;;;;;;;;
18,resource_2,15,35,59;;;;;;;;;
13,resource_1,20,88,125;;;;;;;;;
5,resource_1,21,86,126;;;;;;;;;
15,resource_1,19,35,70;;;;;;;;;
14,resource_4,13,52,83;;;;;;;;;
0,resource_1,7,31,53;;;;;;;;;
16,resource_4,19,50,88;;;;;;;;;
9,resource_0,26,41,79;;;;;;;;;
7,resource_0,17,25,52;;;;;;;;;
12,resource_0,11,53,73;;;;;;;;;
1,resource_1,10,44,75;;;;;;;;;
4,resource_3,9,73,98;;;;;;;;;
8,resource_0,12,41,79;;;;;;;;;
3,resource_2,13,45,64;;;;;;;;;
19,resource_0,26,45,90;;;;;;;;;
5,resource_1,5,81,108;;;;;;;;;
18,resource_4,13,42,74;;;;;;;;;
13,resource_1,16,56,78;;;;;;;;;
11,resource_3,20,23,63;;;;;;;;;
6,resource_1,10,45,67;;;;;;;;;
2,resource_4,18,45,73;;;;;;;;;
15,resource_0,15,30,63;;;;;;;;;
1,resource_3,17,56,99;;;;;;;;;
0,resource_3,9,27,46;;;;;;;;;
10,resource_2,20,73,113;;;;;;;;;
14,resource_3,13,61,89;;;;;;;;;
9,resource_1,12,47,78;;;;;;;;;
12,resource_0,15,47,77;;;;;;;;;
15,resource_0,13,34,63;;;;;;;;;
7,resource_1,6,61,88;;;;;;;;;
17,resource_0,9,47,71;;;;;;;;;
16,resource_2,25,35,67;;;;;;;;;
19,resource_2,9,42,70;;;;;;;;;
3,resource_4,9,38,68;;;;;;;;;
5,resource_4,12,51,82;;;;;;;;;
0,resource_3,3,63,89;;;;;;;;;
4,resource_0,16,84,117;;;;;;;;;
1,resource_4,10,55,81;;;;;;;;;
17,resource_0,10,63,85;;;;;;;;;
11,resource_3,10,70,93;;;;;;;;;
14,resource_1,15,61,90;;;;;;;;;
2,resource_3,15,82,111;;;;;;;;;
19,resource_0,18,41,75;;;;;;;;;
9,resource_2,20,75,118;;;;;;;;;
12,resource_4,18,41,77;;;;;;;;;
15,resource_1,18,53,87;;;;;;;;;
11,resource_3,19,24,55;;;;;;;;;
10,resource_0,12,80,115;;;;;;;;;
18,resource_4,15,40,74;;;;;;;;;
8,resource_4,13,72,104;;;;;;;;;
4,resource_2,19,38,73;;;;;;;;;
6,resource_0,15,44,78;;;;;;;;;
2,resource_3,12,15,41;;;;;;;;;
14,resource_4,11,49,69;;;;;;;;;
16,resource_3,9,55,81;;;;;;;;;
4,resource_0,13,60,88;;;;;;;;;
18,resource_3,13,35,56;;;;;;;;;
6,resource_4,17,74,103;;;;;;;;;
10,resource_0,15,77,101;;;;;;;;;
12,resource_1,14,89,117;;;;;;;;;
13,resource_2,21,92,128;;;;;;;;;
19,resource_3,6,39,63;;;;;;;;;
0,resource_4,1,69,83;;;;;;;;;
1,resource_1,24,54,102;;;;;;;;;
5,resource_2,11,21,50;;;;;;;;;
11,resource_1,19,59,102;;;;;;;;;
7,resource_2,21,47,73;;;;;;;;;
17,resource_0,17,40,74;;;;;;;;;
12,resource_4,19,53,87;;;;;;;;;
9,resource_4,21,58,98;;;;;;;;;
2,resource_2,10,56,78;;;;;;;;;
3,resource_4,13,69,105;;;;;;;;;
0,resource_1,20,39,76;;;;;;;;;
14,resource_1,13,25,50;;;;;;;;;
8,resource_3,13,44,65;;;;;;;;;
15,resource_3,11,37,70;;;;;;;;;
5,resource_1,5,40,54;;;;;;;;;
6,resource_3,22,29,57;;;;;;;;;
10,resource_1,26,54,92;;;;;;;;;
11,resource_4,14,49,77;;;;;;;;;
18,resource_0,7,80,106;;;;;;;;;
4,resource_2,5,74,92;;;;;;;;;
17,resource_1,6,36,51;;;;;;;;;
13,resource_3,19,84,118;;;;;;;;;
3,resource_3,6,37,59;;;;;;;;;
8,resource_1,16,42,64;;;;;;;;;
9,resource_0,7,64,86;;;;;;;;;
10,resource_3,3,55,70;;;;;;;;;
16,resource_2,20,116,156;;;;;;;;;
4,resource_4,12,1,28;;;;;;;;;
5,resource_0,12,6,38;;;;;;;;;
14,resource_0,15,67,98;;;;;;;;;
1,resource_0,20,30,64;;;;;;;;;
2,resource_2,11,68,95;;;;;;;;;
7,resource_0,17,29,63;;;;;;;;;
10,resource_0,15,28,58;;;;;;;;;
0,resource_4,11,1,32;;;;;;;;;
19,resource_1,4,81,112;;;;;;;;;
11,resource_0,14,55,86;;;;;;;;;
6,resource_2,20,48,89;;;;;;;;;
15,resource_0,9,45,69;;;;;;;;;
8,resource_1,17,51,80;;;;;;;;;
5,resource_4,10,46,69;;;;;;;;;
3,resource_4,25,44,92;;;;;;;;;
12,resource_4,9,82,102;;;;;;;;;
16,resource_3,18,10,46;;;;;;;;;
13,resource_1,11,52,75;;;;;;;;;
7,resource_4,67,38,121;;;;;;;;;
4,resource_2,15,65,96;;;;;;;;;
18,resource_4,22,44,77;;;;;;;;;
9,resource_2,13,43,79;;;;;;;;;
0,resource_0,13,59,90;;;;;;;;;
2,resource_4,16,68,106;;;;;;;;;
17,resource_3,13,44,82;;;;;;;;;
10,resource_1,16,22,54;;;;;;;;;
1,resource_3,21,52,89;;;;;;;;;
14,resource_4,17,99,130;;;;;;;;;
6,resource_0,21,35,67;;;;;;;;;
4,resource_1,14,56,88;;;;;;;;;
11,resource_4,12,43,69;;;;;;;;;
8,resource_2,17,26,59;;;;;;;;;
19,resource_0,15,57,89;;;;;;;;;
16,resource_2,13,80,105;;;;;;;;;
13,resource_3,14,28,62;;;;;;;;;
15,resource_4,19,48,89;;;;;;;;;
2,resource_0,11,57,77;;;;;;;;;
18,resource_1,23,30,77;;;;;;;;;
12,resource_1,24,101,144;;;;;;;;;
9,resource_4,17,62,97;;;;;;;;;
3,resource_4,17,60,96;;;;;;;;;
0,resource_3,13,72,99;;;;;;;;;
14,resource_4,28,81,125;;;;;;;;;
7,resource_3,10,54,82;;;;;;;;;
8,resource_3,10,78,105;;;;;;;;;
17,resource_4,20,23,62;;;;;;;;;
6,resource_3,15,45,70;;;;;;;;;
3,resource_2,18,48,77;;;;;;;;;
7,resource_0,8,72,83;;;;;;;;;
11,resource_4,13,42,71;;;;;;;;;
19,resource_2,12,35,54;;;;;;;;;
6,resource_2,6,53,71;;;;;;;;;
1,resource_4,14,19,46;;;;;;;;;
13,resource_0,17,32,72;;;;;;;;;
10,resource_3,12,75,103;;;;;;;;;
5,resource_1,22,38,80;;;;;;;;;
2,resource_2,17,68,94;;;;;;;;;
4,resource_0,15,38,61;;;;;;;;;
18,resource_3,18,42,86;;;;;;;;;
12,resource_3,21,45,87;;;;;;;;;
16,resource_2,12,20,46;;;;;;;;;
0,resource_2,14,49,83;;;;;;;;;
11,resource_1,6,20,40;;;;;;;;;
9,resource_4,15,39,69;;;;;;;;;
14,resource_1,19,33,71;;;;;;;;;
6,resource_2,11,63,97;;;;;;;;;
0,resource_0,17,27,58;;;;;;;;;
15,resource_0,23,55,86;;;;;;;;;
3,resource_1,4,47,72;;;;;;;;;
8,resource_2,18,58,95;;;;;;;;;
1,resource_4,12,53,77;;;;;;;;;
10,resource_0,22,44,84;;;;;;;;;
17,resource_1,13,34,64;;;;;;;;;
2,resource_1,17,57,86;;;;;;;;;
7,resource_2,18,82,114;;;;;;;;;
4,resource_4,10,85,105;;;;;;;;;
19,resource_0,16,64,99;;;;;;;;;
11,resource_0,18,21,51;;;;;;;;;
5,resource_4,18,25,54;;;;;;;;;
13,resource_4,19,37,69;;;;;;;;;
0,resource_3,13,49,77;;;;;;;;;
18,resource_3,31,73,115;;;;;;;;;
14,resource_3,20,94,126;;;;;;;;;
2,resource_4,21,36,80;;;;;;;;;
12,resource_2,6,52,71;;;;;;;;;
6,resource_2,22,52,87;;;;;;;;;
9,resource_2,9,45,74;;;;;;;;;
16,resource_3,20,65,94;;;;;;;;;
8,resource_4,20,55,93;;;;;;;;;
1,resource_4,12,69,97;;;;;;;;;
3,resource_1,20,39,70;;;;;;;;;
11,resource_0,13,47,70;;;;;;;;;
15,resource_1,12,68,85;;;;;;;;;
19,resource_2,6,52,77;;;;;;;;;
13,resource_0,19,53,85;;;;;;;;;
7,resource_2,16,29,51;;;;;;;;;
14,resource_1,10,72,94;;;;;;;;;
8,resource_2,16,46,79;;;;;;;;;
17,resource_4,11,50,81;;;;;;;;;
2,resource_2,20,62,105;;;;;;;;;
0,resource_2,48,46,107;;;;;;;;;
10,resource_0,16,93,129;;;;;;;;;
12,resource_2,32,72,125;;;;;;;;;
1,resource_3,4,77,92;;;;;;;;;
16,resource_0,15,5,25;;;;;;;;;
9,resource_2,12,40,69;;;;;;;;;
4,resource_3,15,83,118;;;;;;;;;
11,resource_3,7,21,47;;;;;;;;;
6,resource_1,24,64,111;;;;;;;;;
19,resource_0,17,18,50;;;;;;;;;
0,resource_4,8,49,79;;;;;;;;;
18,resource_1,9,69,88;;;;;;;;;
4,resource_0,6,50,71;;;;;;;;;
5,resource_0,9,34,54;;;;;;;;;
17,resource_2,16,16,49;;;;;;;;;
8,resource_2,23,53,88;;;;;;;;;
14,resource_2,9,48,75;;;;;;;;;
3,resource_3,13,88,120;;;;;;;;;
9,resource_3,9,29,45;;;;;;;;;
10,resource_0,9,54,79;;;;;;;;;
2,resource_2,13,65,94;;;;;;;;;
4,resource_0,19,92,127;;;;;;;;;
13,resource_3,8,54,72;;;;;;;;;
7,resource_3,15,89,123;;;;;;;;;
0,resource_3,14,76,103;;;;;;;;;
11,resource_4,15,36,71;;;;;;;;;
1,resource_2,3,29,44;;;;;;;;;
15,resource_1,26,65,108;;;;;;;;;
18,resource_4,16,56,81;;;;;;;;;
16,resource_2,13,57,78;;;;;;;;;
19,resource_4,20,56,99;;;;;;;;;
14,resource_4,20,53,86;;;;;;;;;
6,resource_3,19,38,74;;;;;;;;;
12,resource_2,21,52,96;;;;;;;;;
10,resource_0,17,44,82;;;;;;;;;
17,resource_2,21,47,82;;;;;;;;;
11,resource_3,18,8,38;;;;;;;;;
5,resource_3,19,45,81;;;;;;;;;
8,resource_3,12,44,70;;;;;;;;;
9,resource_4,22,52,92;;;;;;;;;
1,resource_0,3,36,55;;;;;;;;;
4,resource_0,2,34,55;;;;;;;;;
2,resource_2,7,81,105;;;;;;;;;
13,resource_2,27,76,117;;;;;;;;;
15,resource_0,17,29,66;;;;;;;;;
10,resource_0,11,37,68;;;;;;;;;
14,resource_4,14,55,83;;;;;;;;;
16,resource_2,8,39,64;;;;;;;;;
19,resource_0,11,52,79;;;;;;;;;
17,resource_4,17,23,58;;;;;;;;;
7,resource_4,13,80,114;;;;;;;;;
18,resource_3,10,53,75;;;;;;;;;
3,resource_1,16,45,79;;;;;;;;;
6,resource_1,16,30,67;;;;;;;;;
8,resource_4,17,36,68;;;;;;;;;
0,resource_2,11,83,114;;;;;;;;;
11,resource_1,15,22,52;;;;;;;;;
13,resource_0,16,10,45;;;;;;;;;
9,resource_0,16,49,87;;;;;;;;;
2,resource_2,16,3,35;;;;;;;;;
12,resource_1,13,49,74;;;;;;;;;
8,resource_1,10,39,59;;;;;;;;;
5,resource_4,7,60,88;;;;;;;;;
16,resource_1,9,60,93;;;;;;;;;
10,resource_0,18,65,96;;;;;;;;;
1,resource_1,45,59,120;;;;;;;;;
4,resource_1,46,64,128;;;;;;;;;
14,resource_4,9,65,98;;;;;;;;;
19,resource_4,13,47,80;;;;;;;;;
11,resource_0,8,55,76;;;;;;;;;
15,resource_1,5,42,65;;;;;;;;;
7,resource_2,2,54,64;;;;;;;;;
18,resource_2,25,35,76;;;;;;;;;
2,resource_3,18,16,55;;;;;;;;;
12,resource_0,3,23,39;;;;;;;;;
6,resource_2,14,48,76;;;;;;;;;
17,resource_0,12,27,55;;;;;;;;;
3,resource_4,15,72,96;;;;;;;;;
1,resource_1,18,47,89;;;;;;;;;
2,resource_0,5,38,59;;;;;;;;;
5,resource_3,18,56,95;;;;;;;;;
9,resource_4,27,24,70;;;;;;;;;
0,resource_3,16,68,98;;;;;;;;;
16,resource_2,18,35,74;;;;;;;;;
7,resource_4,21,64,103;;;;;;;;;
8,resource_3,17,46,72;;;;;;;;;
6,resource_2,10,57,81;;;;;;;;;
14,resource_2,9,61,79;;;;;;;;;
4,resource_3,17,53,91;;;;;;;;;
11,resource_1,14,50,76;;;;;;;;;
13,resource_3,8,61,82;;;;;;;;;
10,resource_4,20,39,74;;;;;;;;;
18,resource_4,16,59,88;;;;;;;;;
15,resource_1,22,28,60;;;;;;;;;
17,resource_1,20,53,80;;;;;;;;;
0,resource_0,15,45,81;;;;;;;;;
1,resource_1,10,56,80;;;;;;;;;
12,resource_2,15,23,50;;;;;;;;;
3,resource_2,14,72,94;;;;;;;;;
5,resource_4,11,50,69;;;;;;;;;
9,resource_4,12,44,66;;;;;;;;;
2,resource_4,14,74,107;;;;;;;;;
13,resource_4,12,27,52;;;;;;;;;
8,resource_3,10,42,70;;;;;;;;;
6,resource_4,56,38,110;;;;;;;;;
19,resource_4,51,31,101;;;;;;;;;
16,resource_1,26,18,52;;;;;;;;;
7,resource_4,76,26,122;;;;;;;;;
0,resource_3,17,42,71;;;;;;;;;
4,resource_1,15,21,54;;;;;;;;;
11,resource_2,11,85,117;;;;;;;;;
14,resource_4,75,65,155;;;;;;;;;
2,resource_2,8,32,57;;;;;;;;;
3,resource_3,17,48,81;;;;;;;;;
8,resource_4,23,49,85;;;;;;;;;
5,resource_3,16,62,93;;;;;;;;;
15,resource_0,15,49,74;;;;;;;;;
18,resource_0,20,48,90;;;;;;;;;
1,resource_3,20,49,90;;;;;;;;;
17,resource_2,16,43,71;;;;;;;;;
10,resource_0,11,100,119;;;;;;;;;
9,resource_0,63,44,112;;;;;;;;;
12,resource_1,20,70,108;;;;;;;;;
0,resource_0,52,42,111;;;;;;;;;
19,resource_1,20,32,67;;;;;;;;;
11,resource_2,13,26,54;;;;;;;;;
3,resource_0,10,36,49;;;;;;;;;
13,resource_3,7,88,107;;;;;;;;;
11,resource_0,11,24,47;;;;;;;;;
7,resource_0,41,102,162;;;;;;;;;
14,resource_2,14,58,90;;;;;;;;;
4,resource_1,13,32,57;;;;;;;;;
16,resource_4,12,72,104;;;;;;;;;
13,resource_4,17,25,51;;;;;;;;;
2,resource_0,19,81,124;;;;;;;;;
19,resource_3,17,42,83;;;;;;;;;
7,resource_2,6,34,53;;;;;;;;;
3,resource_3,17,62,91;;;;;;;;;
0,resource_1,10,26,50;;;;;;;;;
8,resource_4,18,44,72;;;;;;;;;
17,resource_2,9,38,67;;;;;;;;;
10,resource_4,16,29,56;;;;;;;;;
11,resource_0,11,66,88;;;;;;;;;
14,resource_0,19,59,98;;;;;;;;;
18,resource_1,15,77,105;;;;;;;;;
9,resource_4,8,64,93;;;;;;;;;
5,resource_3,9,73,96;;;;;;;;;
15,resource_2,14,41,76;;;;;;;;;
1,resource_4,9,58,77;;;;;;;;;
2,resource_2,23,9,49;;;;;;;;;
16,resource_2,18,61,91;;;;;;;;;
6,resource_4,49,84,155;;;;;;;;;
12,resource_4,14,42,72;;;;;;;;;
19,resource_0,15,49,78;;;;;;;;;
3,resource_3,12,41,70;;;;;;;;;
8,resource_4,15,51,84;;;;;;;;;
7,resource_4,20,32,69;;;;;;;;;
10,resource_4,13,58,83;;;;;;;;;
13,resource_2,9,71,98;;;;;;;;;
17,resource_1,17,43,74;;;;;;;;;
15,resource_4,11,43,56;;;;;;;;;
5,resource_2,18,55,87;;;;;;;;;
19,resource_2,13,51,77;;;;;;;;;
4,resource_1,17,46,79;;;;;;;;;
2,resource_3,19,38,81;;;;;;;;;
16,resource_4,17,36,74;;;;;;;;;
18,resource_0,17,49,85;;;;;;;;;
3,resource_4,3,33,49;;;;;;;;;
1,resource_2,9,48,68;;;;;;;;;
6,resource_1,12,45,81;;;;;;;;;
2,resource_1,20,54,90;;;;;;;;;
9,resource_2,21,59,97;;;;;;;;;
12,resource_1,15,86,114;;;;;;;;;
7,resource_4,9,64,95;;;;;;;;;
14,resource_0,4,80,105;;;;;;;;;
13,resource_0,14,54,86;;;;;;;;;
11,resource_2,16,66,94;;;;;;;;;
0,resource_1,71,20,110;;;;;;;;;
19,resource_3,14,32,59;;;;;;;;;
15,resource_1,11,11,32;;;;;;;;;
17,resource_4,16,91,125;;;;;;;;;
5,resource_3,18,28,64;;;;;;;;;
8,resource_1,15,74,106;;;;;;;;;
4,resource_0,18,40,72;;;;;;;;;
18,resource_0,16,63,92;;;;;;;;;
10,resource_1,14,53,83;;;;;;;;;
13,resource_2,16,35,66;;;;;;;;;
16,resource_2,22,45,91;;;;;;;;;
0,resource_1,18,4,46;;;;;;;;;
19,resource_3,11,25,59;;;;;;;;;
14,resource_1,7,36,58;;;;;;;;;
6,resource_0,13,16,43;;;;;;;;;
9,resource_3,17,45,76;;;;;;;;;
1,resource_3,14,54,84;;;;;;;;;
11,resource_1,12,46,78;;;;;;;;;
15,resource_1,22,13,48;;;;;;;;;
7,resource_0,16,51,86;;;;;;;;;
0,resource_3,23,21,49;;;;;;;;;
19,resource_2,17,3,31;;;;;;;;;
12,resource_0,16,67,103;;;;;;;;;
4,resource_0,19,77,109;;;;;;;;;
3,resource_2,20,47,76;;;;;;;;;
2,resource_1,14,60,83;;;;;;;;;
10,resource_0,62,47,126;;;;;;;;;
8,resource_2,11,32,57;;;;;;;;;
17,resource_1,12,61,95;;;;;;;;;
1,resource_0,10,18,34;;;;;;;;;
14,resource_2,23,34,81;;;;;;;;;
16,resource_2,11,49,71;;;;;;;;;
6,resource_4,6,45,63;;;;;;;;;
0,resource_3,16,62,101;;;;;;;;;
13,resource_4,24,50,97;;;;;;;;;
18,resource_0,14,48,66;;;;;;;;;
3,resource_0,18,62,88;;;;;;;;;
4,resource_3,16,39,73;;;;;;;;;
9,resource_4,16,55,88;;;;;;;;;
5,resource_0,14,82,117;;;;;;;;;
11,resource_3,12,82,110;;;;;;;;;
10,resource_4,11,57,86;;;;;;;;;
18,resource_4,19,71,105;;;;;;;;;
19,resource_4,13,49,80;;;;;;;;;
9,resource_0,16,46,90;;;;;;;;;
1,resource_2,11,45,66;;;;;;;;;
2,resource_3,14,23,53;;;;;;;;;
15,resource_2,16,59,89;;;;;;;;;
16,resource_0,15,60,91;;;;;;;;;
17,resource_2,11,53,82;;;;;;;;;
19,resource_3,12,87,114;;;;;;;;;
8,resource_2,12,84,113;;;;;;;;;
7,resource_0,17,22,54;;;;;;;;;
12,resource_2,10,41,71;;;;;;;;;
6,resource_3,16,62,97;;;;;;;;;
4,resource_1,19,103,144;;;;;;;;;
13,resource_4,14,85,121;;;;;;;;;
5,resource_1,13,87,117;;;;;;;;;
3,resource_0,12,64,91;;;;;;;;;
11,resource_4,16,49,83;;;;;;;;;
14,resource_1,19,28,66;;;;;;;;;
16,resource_2,14,40,70;;;;;;;;;
1,resource_1,41,66,120;;;;;;;;;
9,resource_2,13,12,47;;;;;;;;;
