# Simulation Configuration
NumContainers,20
NumResources,5
SimulationTime,60
MaxConcurrentAccess,3
SynchronizationEnabled,false
NetworkLatencyMean,15
ProcessingTimeMean,50

# Summary Metrics
TotalRequests,4254
SuccessfulRequests,4254
Conflicts,132
Timeouts,0
TotalDuration,61
ThroughputPerSecond,69.7377
AvgAcquireTimeMs,14.738834038551952
AvgProcessingTimeMs,49.43582510578279
AvgTotalTimeMs,79.71180065820404

# Access Logs
ContainerId,ResourceId,AcquireTimeMs,ProcessingTimeMs,TotalTimeMs
3,resource_2,15,47,84
5,resource_4,20,52,79
13,resource_1,16,47,78
8,resource_2,16,68,98
19,resource_3,24,49,89
6,resource_4,16,63,90
1,resource_2,13,55,79
9,resource_1,24,86,129
11,resource_2,18,33,67
0,resource_4,11,32,58
3,resource_0,16,39,72
2,resource_0,15,26,52
18,resource_1,18,47,81
15,resource_4,20,83,119
5,resource_1,11,37,67
10,resource_1,15,49,74
4,resource_4,19,89,126
14,resource_4,19,83,123
8,resource_1,17,19,53
12,resource_4,21,46,85
6,resource_0,1,72,83
16,resource_0,20,41,75
13,resource_3,7,58,75
1,resource_4,8,39,62
19,resource_2,27,45,90
9,resource_4,7,69,86
7,resource_1,15,68,89
15,resource_0,6,42,62
18,resource_4,18,71,106
16,resource_3,15,61,91
1,resource_2,5,52,72
2,resource_4,22,31,68
4,resource_0,14,54,84
6,resource_1,17,16,47
17,resource_2,14,51,84
3,resource_2,9,100,130
8,resource_4,21,72,106
0,resource_2,13,52,78
11,resource_0,14,53,83
10,resource_0,21,45,79
5,resource_1,14,35,73
8,resource_3,14,25,51
12,resource_3,15,59,97
6,resource_2,11,7,39
13,resource_1,12,39,69
19,resource_3,9,62,85
14,resource_2,17,47,81
16,resource_4,7,30,41
18,resource_1,19,39,67
7,resource_1,23,65,100
1,resource_2,12,17,45
3,resource_1,11,61,84
8,resource_4,13,29,54
17,resource_2,11,57,79
4,resource_3,7,59,83
9,resource_3,20,53,94
15,resource_1,11,48,72
10,resource_4,17,81,129
11,resource_3,10,59,89
5,resource_0,24,13,50
6,resource_3,18,59,90
18,resource_3,17,21,54
2,resource_0,14,68,92
12,resource_4,7,28,49
0,resource_0,19,69,108
14,resource_3,14,41,59
16,resource_1,14,52,79
3,resource_2,7,2,22
13,resource_4,15,50,78
7,resource_0,4,47,78
4,resource_3,14,55,77
2,resource_3,6,77,101
1,resource_1,20,42,68
18,resource_1,21,3,46
10,resource_3,12,63,85
5,resource_1,15,71,105
19,resource_4,11,43,72
11,resource_2,18,52,80
16,resource_4,15,69,100
9,resource_3,16,36,84
17,resource_1,15,59,94
8,resource_1,22,78,110
13,resource_0,21,46,85
15,resource_3,17,58,87
6,resource_3,10,29,59
1,resource_1,11,57,76
0,resource_4,12,50,69
7,resource_0,17,16,54
12,resource_1,14,64,92
9,resource_0,18,51,86
0,resource_4,10,31,61
18,resource_3,13,32,69
3,resource_2,15,67,97
11,resource_3,17,39,65
16,resource_1,15,47,78
2,resource_1,11,41,66
4,resource_0,16,60,86
10,resource_0,17,34,70
8,resource_0,8,11,36
5,resource_1,10,1,31
3,resource_3,14,21,45
8,resource_3,3,52,62
14,resource_0,16,66,97
7,resource_0,17,15,50
15,resource_3,18,38,66
9,resource_2,14,72,98
11,resource_1,10,57,81
17,resource_2,14,16,44
19,resource_1,15,60,95
1,resource_0,18,41,79
6,resource_3,8,36,68
12,resource_0,16,41,76
4,resource_2,12,75,100
18,resource_2,23,43,77
13,resource_3,17,81,118
15,resource_0,9,69,86
14,resource_1,8,79,106
2,resource_1,12,58,76
5,resource_2,10,62,88
4,resource_3,12,20,54
8,resource_3,15,51,85
10,resource_4,12,80,110
0,resource_1,21,74,117
6,resource_4,12,40,64
16,resource_3,24,75,114
11,resource_0,20,23,54
9,resource_0,18,54,81
7,resource_2,23,55,93
15,resource_2,14,51,87
2,resource_4,21,71,108
17,resource_4,13,12,41
3,resource_3,10,64,85
4,resource_4,26,56,98
9,resource_0,11,79,105
10,resource_2,12,64,103
19,resource_1,23,40,79
12,resource_0,16,52,83
1,resource_0,12,8,36
13,resource_4,14,50,78
14,resource_3,10,4,37
3,resource_3,9,53,77
11,resource_1,27,56,98
5,resource_0,23,13,46
8,resource_0,20,72,109
15,resource_4,11,68,95
9,resource_4,15,23,49
6,resource_2,8,78,99
18,resource_1,18,87,120
0,resource_0,12,90,112
7,resource_1,22,82,118
2,resource_1,15,67,98
13,resource_4,21,14,55
17,resource_0,16,48,77
3,resource_1,10,64,87
7,resource_1,18,6,31
14,resource_0,11,38,64
10,resource_0,19,20,60
8,resource_3,13,45,68
12,resource_4,11,62,91
19,resource_4,14,52,84
1,resource_2,9,70,92
16,resource_3,22,55,89
4,resource_3,17,53,83
15,resource_4,13,36,68
9,resource_4,16,39,69
17,resource_0,18,44,76
5,resource_0,20,52,86
19,resource_0,9,34,58
6,resource_3,13,62,88
11,resource_3,15,46,77
14,resource_2,15,38,62
0,resource_2,13,54,73
5,resource_4,27,69,115
2,resource_0,28,45,88
3,resource_0,15,63,92
4,resource_4,9,55,90
16,resource_2,14,38,70
18,resource_3,20,60,97
8,resource_2,15,44,82
12,resource_2,11,57,82
13,resource_2,18,91,122
10,resource_3,20,64,98
16,resource_3,17,2,35
1,resource_0,29,59,105
15,resource_3,16,35,70
17,resource_1,14,97,131
8,resource_2,14,76,106
11,resource_2,16,64,92
0,resource_4,17,34,75
10,resource_4,9,58,83
2,resource_1,10,44,68
7,resource_0,13,93,119
3,resource_0,19,60,98
19,resource_1,13,80,100
9,resource_1,13,63,92
13,resource_1,12,53,74
18,resource_3,15,82,107
15,resource_3,15,32,55
8,resource_0,19,21,56
12,resource_4,20,45,80
7,resource_0,14,41,74
17,resource_3,5,40,71
4,resource_4,13,45,72
5,resource_4,5,57,85
11,resource_3,23,43,84
2,resource_2,16,56,89
6,resource_1,15,66,100
14,resource_2,16,32,55
1,resource_1,6,36,54
9,resource_2,3,25,42
0,resource_3,20,10,45
16,resource_0,14,61,91
15,resource_1,15,85,119
11,resource_1,11,65,98
4,resource_2,17,52,85
2,resource_0,16,58,85
14,resource_0,21,80,121
18,resource_0,11,72,99
1,resource_4,5,28,43
3,resource_2,10,82,103
10,resource_4,22,32,76
19,resource_0,13,50,81
13,resource_3,20,49,83
2,resource_1,9,61,85
19,resource_4,11,21,40
17,resource_2,9,17,39
0,resource_1,13,36,69
15,resource_0,13,32,59
16,resource_4,22,75,107
5,resource_3,15,85,120
8,resource_0,12,76,100
11,resource_3,29,38,82
7,resource_2,14,77,110
2,resource_2,14,49,77
12,resource_0,21,69,108
10,resource_4,19,67,100
9,resource_2,19,25,56
6,resource_2,17,75,99
4,resource_4,10,76,97
17,resource_0,13,5,32
14,resource_2,15,38,67
0,resource_1,19,47,83
13,resource_0,15,70,106
15,resource_4,15,20,57
18,resource_0,9,41,61
7,resource_1,8,34,56
8,resource_1,15,29,54
3,resource_1,14,85,110
16,resource_3,12,28,66
1,resource_3,21,43,82
19,resource_4,17,50,84
11,resource_1,15,26,56
6,resource_3,12,53,79
2,resource_3,21,63,100
11,resource_1,23,37,80
12,resource_4,14,60,86
1,resource_3,20,29,61
19,resource_1,8,16,29
16,resource_3,21,29,68
5,resource_0,24,51,100
9,resource_4,17,33,73
11,resource_3,16,42,72
10,resource_3,5,73,101
4,resource_0,18,24,57
8,resource_3,13,32,56
3,resource_0,21,81,116
16,resource_3,19,27,63
19,resource_4,11,27,45
0,resource_1,14,60,90
14,resource_1,14,46,81
13,resource_0,9,13,44
18,resource_4,10,27,57
7,resource_3,20,47,81
17,resource_4,20,21,54
10,resource_4,20,55,96
8,resource_1,12,20,51
14,resource_1,7,55,78
12,resource_3,15,57,88
6,resource_3,11,64,88
5,resource_3,23,75,109
9,resource_1,14,57,72
15,resource_3,7,33,55
2,resource_2,12,32,54
16,resource_3,11,55,87
3,resource_2,14,85,113
1,resource_0,4,70,81
8,resource_2,17,22,57
0,resource_0,13,33,52
19,resource_3,16,40,74
12,resource_4,17,23,50
15,resource_4,18,28,61
18,resource_0,20,64,97
17,resource_3,7,49,83
4,resource_2,9,37,55
9,resource_2,17,40,68
10,resource_3,9,66,91
0,resource_4,22,31,66
13,resource_4,14,67,93
5,resource_3,14,66,89
16,resource_3,18,81,109
11,resource_2,9,39,50
14,resource_1,21,86,118
7,resource_3,9,85,104
6,resource_0,23,107,152
2,resource_4,17,52,92
16,resource_4,6,66,87
11,resource_3,14,72,108
14,resource_2,20,67,108
5,resource_1,10,39,59
1,resource_4,23,52,86
8,resource_3,14,64,86
12,resource_1,22,38,66
9,resource_4,22,67,109
16,resource_3,22,1,43
19,resource_3,30,38,86
15,resource_3,18,68,96
13,resource_2,11,54,76
3,resource_0,19,31,79
0,resource_4,28,69,116
12,resource_2,13,46,75
7,resource_2,16,32,62
4,resource_0,17,27,62
17,resource_2,16,50,80
10,resource_1,21,80,116
2,resource_4,11,77,97
14,resource_0,14,95,127
6,resource_3,16,53,87
5,resource_0,6,71,88
0,resource_1,13,24,42
9,resource_0,16,49,78
11,resource_2,15,37,70
1,resource_2,24,61,99
7,resource_2,14,46,80
8,resource_0,14,69,101
18,resource_3,21,84,116
3,resource_4,26,10,47
19,resource_0,15,63,96
14,resource_1,9,69,96
0,resource_3,16,74,109
15,resource_4,10,66,85
12,resource_3,11,62,90
6,resource_1,19,36,57
13,resource_1,10,109,138
5,resource_0,10,50,80
16,resource_2,26,40,85
4,resource_1,18,31,62
17,resource_3,24,47,79
10,resource_3,13,64,98
2,resource_4,10,41,67
1,resource_1,17,30,59
9,resource_2,5,33,56
3,resource_4,12,45,79
7,resource_0,14,37,65
14,resource_0,15,34,68
6,resource_2,16,25,55
0,resource_3,14,46,71
15,resource_0,16,11,42
11,resource_1,14,53,86
8,resource_1,16,62,90
10,resource_2,22,33,74
18,resource_3,8,73,89
19,resource_2,18,56,97
12,resource_1,16,71,98
0,resource_2,12,33,65
2,resource_2,10,57,78
5,resource_4,16,49,81
8,resource_4,10,51,82
19,resource_4,18,30,69
17,resource_1,22,66,118
15,resource_0,5,79,100
3,resource_1,16,5,35
14,resource_2,14,43,75
18,resource_3,10,86,115
16,resource_2,20,45,88
6,resource_3,19,66,107
7,resource_0,14,47,80
12,resource_2,4,48,70
10,resource_4,13,29,57
11,resource_0,14,10,46
13,resource_3,12,94,126
1,resource_2,9,31,50
4,resource_4,11,45,76
15,resource_4,12,62,90
9,resource_3,15,57,83
8,resource_4,8,54,72
18,resource_0,6,34,63
5,resource_1,21,25,64
19,resource_3,21,34,75
14,resource_4,18,26,60
2,resource_0,10,56,89
1,resource_2,19,52,94
0,resource_1,22,82,121
10,resource_4,14,52,83
17,resource_3,15,76,108
6,resource_0,17,17,57
7,resource_3,22,54,87
2,resource_0,16,1,37
8,resource_0,2,51,67
15,resource_4,15,68,96
12,resource_4,12,57,87
17,resource_0,6,63,86
3,resource_0,10,62,89
16,resource_0,19,12,42
14,resource_2,8,35,58
11,resource_4,16,56,86
9,resource_1,13,63,86
1,resource_2,18,70,105
4,resource_1,18,77,113
19,resource_4,9,60,79
18,resource_0,15,82,114
7,resource_2,20,37,67
17,resource_2,14,34,62
13,resource_0,11,68,93
9,resource_1,15,62,92
5,resource_0,11,46,73
0,resource_2,4,53,59
11,resource_3,15,13,47
6,resource_2,12,61,89
12,resource_4,25,48,93
8,resource_3,12,84,121
10,resource_1,23,75,110
9,resource_2,12,57,91
4,resource_2,27,26,65
14,resource_2,16,56,90
2,resource_0,16,77,116
17,resource_0,17,64,93
18,resource_0,10,69,89
9,resource_2,12,52,84
3,resource_0,18,82,117
16,resource_2,14,56,86
0,resource_0,5,39,52
15,resource_4,17,53,84
19,resource_2,17,46,84
1,resource_3,15,79,108
8,resource_2,4,37,60
10,resource_4,11,70,91
14,resource_0,16,72,99
7,resource_1,13,80,98
13,resource_1,26,72,105
11,resource_2,12,24,62
5,resource_1,5,66,94
6,resource_0,15,53,85
8,resource_0,12,71,101
4,resource_4,13,49,86
11,resource_2,10,3,27
0,resource_3,17,21,56
2,resource_0,19,11,43
12,resource_0,2,34,55
19,resource_1,14,50,77
1,resource_1,15,60,101
5,resource_2,10,48,78
10,resource_4,20,69,98
15,resource_4,9,61,79
3,resource_4,4,38,51
9,resource_0,15,73,110
14,resource_3,17,31,69
16,resource_0,13,50,65
18,resource_1,14,51,82
8,resource_2,11,52,88
7,resource_4,10,42,74
4,resource_2,12,25,54
17,resource_1,21,54,94
6,resource_0,11,101,132
19,resource_2,7,25,41
5,resource_3,15,58,96
1,resource_0,16,44,76
11,resource_2,23,58,97
13,resource_3,11,52,76
8,resource_3,14,46,77
15,resource_2,13,20,44
10,resource_0,14,60,83
18,resource_4,16,44,73
2,resource_1,24,51,88
17,resource_4,12,70,92
12,resource_1,11,47,76
16,resource_1,14,29,54
0,resource_4,12,50,78
14,resource_4,16,40,69
3,resource_3,13,33,66
9,resource_2,20,66,95
2,resource_1,13,40,71
6,resource_0,15,73,99
7,resource_3,8,60,86
9,resource_1,12,47,75
16,resource_3,22,74,103
4,resource_0,7,34,52
17,resource_1,16,38,65
14,resource_4,7,85,108
13,resource_3,18,71,105
19,resource_1,10,28,62
8,resource_2,12,59,92
1,resource_1,17,32,52
11,resource_1,8,12,37
18,resource_1,17,38,73
6,resource_2,14,22,52
5,resource_1,16,54,83
15,resource_1,5,36,53
12,resource_3,14,70,94
6,resource_4,17,4,34
13,resource_1,19,78,109
15,resource_4,13,55,77
10,resource_0,16,65,97
9,resource_1,20,33,71
16,resource_3,17,37,63
14,resource_1,20,53,91
2,resource_0,12,38,64
0,resource_4,10,42,65
19,resource_2,18,58,89
3,resource_0,26,41,95
17,resource_4,8,40,63
2,resource_2,10,41,70
11,resource_2,17,67,95
4,resource_3,18,33,68
1,resource_2,16,46,74
7,resource_0,14,88,122
5,resource_1,20,40,78
10,resource_0,13,4,38
1,resource_3,18,41,71
6,resource_1,17,78,105
8,resource_0,13,33,66
19,resource_1,12,57,91
9,resource_0,12,30,57
18,resource_0,7,46,63
14,resource_4,18,89,124
15,resource_2,14,31,61
13,resource_3,13,64,92
3,resource_4,15,33,64
4,resource_1,12,48,69
10,resource_2,18,11,52
16,resource_4,13,51,79
17,resource_0,13,74,99
12,resource_3,20,26,57
2,resource_3,19,20,51
0,resource_1,10,61,85
7,resource_0,18,60,98
5,resource_1,23,43,80
8,resource_3,23,13,55
4,resource_3,19,46,85
6,resource_0,11,75,99
18,resource_1,19,12,55
15,resource_3,20,46,82
3,resource_0,9,65,88
13,resource_3,15,79,107
6,resource_0,29,52,99
11,resource_1,10,25,43
0,resource_4,7,68,92
9,resource_1,17,56,85
1,resource_0,16,91,131
19,resource_2,19,40,80
14,resource_1,22,74,117
7,resource_4,15,59,93
18,resource_4,20,62,103
10,resource_4,19,53,92
2,resource_3,13,23,54
12,resource_1,13,29,52
16,resource_4,11,63,86
17,resource_4,8,44,72
2,resource_0,14,19,53
1,resource_2,16,30,55
5,resource_2,21,50,89
9,resource_0,4,46,60
6,resource_2,19,47,83
15,resource_2,11,53,85
3,resource_4,15,35,63
19,resource_0,21,55,100
12,resource_1,19,50,76
4,resource_3,15,52,83
11,resource_3,18,58,94
8,resource_4,17,85,116
2,resource_1,23,48,86
14,resource_4,12,38,60
3,resource_1,14,27,62
16,resource_1,25,28,68
10,resource_2,11,83,103
7,resource_3,12,27,53
0,resource_0,17,64,100
13,resource_1,19,78,104
17,resource_1,18,32,65
5,resource_4,25,44,80
11,resource_1,17,26,56
9,resource_4,15,32,68
8,resource_3,11,34,61
14,resource_4,16,58,82
1,resource_2,19,79,108
18,resource_3,15,64,97
6,resource_1,14,90,114
3,resource_3,13,85,117
4,resource_1,21,28,63
10,resource_2,12,55,77
15,resource_0,21,64,98
19,resource_4,16,43,73
11,resource_4,12,59,74
12,resource_4,17,36,66
16,resource_4,21,44,90
8,resource_2,2,43,58
2,resource_0,17,78,108
7,resource_0,20,46,83
17,resource_0,10,54,75
5,resource_2,15,28,61
13,resource_1,16,75,110
0,resource_4,14,57,91
16,resource_4,19,37,75
9,resource_3,18,50,83
1,resource_0,13,76,107
13,resource_1,16,53,79
18,resource_4,16,23,51
12,resource_3,9,51,69
5,resource_4,16,66,101
0,resource_4,13,46,74
3,resource_3,29,43,88
19,resource_3,14,74,104
15,resource_4,11,53,82
10,resource_3,13,64,90
7,resource_2,25,49,101
14,resource_2,21,73,112
17,resource_2,13,38,70
6,resource_2,22,53,85
2,resource_2,16,45,79
8,resource_3,14,84,120
12,resource_0,11,38,62
1,resource_0,16,60,96
4,resource_0,16,28,63
11,resource_0,12,49,85
1,resource_0,10,25,46
3,resource_3,12,61,95
9,resource_3,18,57,87
16,resource_0,13,46,79
17,resource_3,12,32,59
10,resource_3,19,23,64
8,resource_3,9,48,74
19,resource_2,11,30,52
18,resource_1,13,94,127
7,resource_2,21,55,91
13,resource_3,13,22,49
0,resource_1,6,63,86
2,resource_3,13,33,72
3,resource_1,24,50,78
14,resource_3,27,63,104
17,resource_2,10,58,81
15,resource_2,16,40,67
11,resource_1,14,43,75
5,resource_2,15,58,84
4,resource_3,11,36,49
1,resource_1,14,72,93
9,resource_4,17,55,95
12,resource_0,12,11,44
10,resource_0,12,18,41
13,resource_1,16,65,96
17,resource_1,24,33,65
3,resource_4,14,32,67
16,resource_4,17,97,126
4,resource_3,15,33,60
6,resource_4,21,53,88
7,resource_1,11,40,72
8,resource_4,9,81,110
15,resource_0,5,50,70
18,resource_4,17,31,65
13,resource_4,19,58,101
2,resource_3,13,48,73
7,resource_2,8,45,68
10,resource_2,20,70,110
3,resource_3,14,64,97
11,resource_2,7,34,53
9,resource_1,14,57,93
12,resource_3,19,44,78
17,resource_0,14,50,79
1,resource_2,15,58,76
0,resource_0,19,59,89
5,resource_0,19,58,84
19,resource_4,14,82,105
16,resource_2,31,52,97
4,resource_1,22,67,99
14,resource_3,16,53,84
6,resource_1,10,20,41
8,resource_0,11,39,71
3,resource_0,7,60,80
2,resource_3,17,26,60
15,resource_1,12,31,60
13,resource_2,16,38,67
12,resource_2,4,55,74
17,resource_1,10,50,75
1,resource_0,19,37,69
11,resource_3,12,88,121
7,resource_1,16,35,71
16,resource_3,17,46,80
19,resource_4,13,25,64
8,resource_0,15,62,96
5,resource_0,27,36,85
18,resource_3,20,31,68
14,resource_0,13,72,102
10,resource_0,17,34,64
4,resource_2,6,27,39
12,resource_4,14,45,76
3,resource_3,11,26,46
0,resource_1,21,96,134
6,resource_2,18,58,92
9,resource_0,15,81,118
2,resource_1,16,60,92
16,resource_3,18,57,98
17,resource_4,21,80,122
13,resource_4,15,44,76
7,resource_3,7,54,80
8,resource_2,12,49,72
14,resource_0,8,58,80
5,resource_0,16,37,66
12,resource_4,19,35,77
9,resource_2,9,72,103
1,resource_1,11,97,125
14,resource_0,27,44,81
13,resource_3,11,11,36
0,resource_2,21,34,68
11,resource_2,15,61,92
3,resource_3,13,19,49
2,resource_2,18,29,66
12,resource_4,13,29,53
4,resource_3,11,41,63
18,resource_0,10,78,105
7,resource_0,6,69,88
15,resource_0,23,93,128
19,resource_3,11,61,87
10,resource_4,19,88,113
1,resource_2,16,7,34
9,resource_2,10,35,59
8,resource_0,10,51,76
5,resource_3,8,34,60
13,resource_4,16,31,66
6,resource_3,9,60,90
0,resource_1,8,35,54
17,resource_0,22,66,105
3,resource_3,14,56,89
16,resource_0,19,19,60
11,resource_1,10,21,41
7,resource_3,10,69,101
15,resource_4,13,33,67
14,resource_1,28,32,68
2,resource_3,2,77,91
9,resource_2,19,78,120
13,resource_3,15,29,56
19,resource_1,13,71,103
12,resource_2,10,33,55
9,resource_2,17,36,66
16,resource_1,18,17,43
4,resource_2,20,72,113
10,resource_1,11,58,77
8,resource_3,11,62,95
1,resource_3,11,61,90
18,resource_1,19,36,66
2,resource_0,17,39,77
19,resource_2,3,36,49
11,resource_1,6,48,68
7,resource_2,12,12,44
5,resource_2,13,53,94
6,resource_4,19,46,87
15,resource_1,20,65,94
14,resource_3,16,41,70
3,resource_0,22,48,90
0,resource_0,13,13,33
17,resource_0,15,32,60
10,resource_0,13,77,104
11,resource_2,17,37,64
8,resource_1,18,66,94
18,resource_3,15,53,93
4,resource_0,13,28,51
5,resource_2,22,49,88
16,resource_1,12,58,85
12,resource_4,22,63,97
19,resource_1,21,68,96
13,resource_2,13,33,67
6,resource_2,9,37,63
7,resource_1,15,31,54
2,resource_4,9,46,73
9,resource_2,11,56,82
17,resource_4,24,50,91
18,resource_1,16,55,90
15,resource_1,7,62,80
8,resource_1,14,7,45
14,resource_3,23,52,90
1,resource_0,10,45,75
0,resource_0,22,25,63
12,resource_3,16,63,97
3,resource_0,19,58,96
2,resource_0,17,63,92
15,resource_1,13,28,55
10,resource_3,13,66,92
7,resource_4,8,69,90
19,resource_3,7,43,73
11,resource_2,10,1,30
0,resource_2,20,36,67
4,resource_4,15,85,114
9,resource_1,8,65,80
5,resource_2,13,22,48
16,resource_3,17,22,50
3,resource_4,15,43,73
13,resource_3,11,55,74
2,resource_3,14,15,42
18,resource_0,16,35,62
8,resource_3,21,28,64
12,resource_0,12,44,73
17,resource_1,10,52,72
1,resource_1,13,17,43
9,resource_0,10,18,45
7,resource_4,4,53,72
16,resource_4,13,45,81
6,resource_4,16,57,95
19,resource_1,13,72,93
13,resource_2,19,34,62
14,resource_0,21,44,79
4,resource_2,17,53,92
10,resource_2,12,54,77
15,resource_4,16,54,83
9,resource_4,9,52,71
1,resource_2,20,10,40
16,resource_1,16,54,84
11,resource_4,24,54,97
5,resource_3,18,46,74
12,resource_3,8,51,66
0,resource_1,12,61,95
17,resource_1,8,36,62
8,resource_3,15,64,96
13,resource_4,11,24,51
16,resource_2,14,15,61
2,resource_3,8,65,88
9,resource_3,15,40,72
3,resource_2,14,60,91
14,resource_4,13,42,61
7,resource_1,17,50,79
19,resource_4,12,76,109
18,resource_1,14,17,44
0,resource_3,7,26,50
6,resource_3,5,40,57
10,resource_0,27,58,93
11,resource_1,17,46,75
5,resource_3,9,65,94
9,resource_4,21,87,132
17,resource_3,16,50,78
8,resource_0,19,15,51
1,resource_2,11,61,85
19,resource_0,16,27,58
4,resource_2,15,57,88
8,resource_0,15,75,101
3,resource_1,13,66,101
2,resource_1,15,21,46
0,resource_4,17,61,97
15,resource_0,14,45,75
12,resource_3,17,45,74
14,resource_3,13,72,102
16,resource_0,17,26,59
7,resource_2,8,52,78
18,resource_1,24,32,73
5,resource_0,13,52,78
13,resource_3,9,20,39
3,resource_2,14,48,71
10,resource_0,9,49,77
7,resource_1,12,43,69
1,resource_3,7,84,104
0,resource_1,9,68,85
2,resource_4,9,63,81
19,resource_1,23,85,123
17,resource_2,20,67,105
11,resource_1,6,70,84
6,resource_2,16,48,81
18,resource_0,20,52,91
8,resource_4,20,55,93
9,resource_1,19,33,64
1,resource_0,22,31,67
15,resource_4,11,52,74
7,resource_1,6,4,33
4,resource_1,13,47,71
16,resource_0,12,57,78
12,resource_0,8,14,39
10,resource_0,5,49,63
5,resource_4,22,56,94
4,resource_0,16,34,62
14,resource_3,6,94,119
2,resource_2,20,84,116
17,resource_1,10,99,123
11,resource_2,22,36,77
19,resource_3,12,54,82
13,resource_2,15,14,40
18,resource_4,14,42,68
0,resource_2,18,31,61
6,resource_3,15,32,65
15,resource_1,24,33,73
3,resource_1,20,107,145
18,resource_3,16,36,66
16,resource_2,27,59,99
9,resource_1,16,26,59
7,resource_1,21,49,92
12,resource_3,13,39,70
10,resource_1,21,42,85
5,resource_4,12,36,63
4,resource_3,17,32,66
8,resource_3,13,35,60
17,resource_2,16,34,69
0,resource_0,20,52,98
1,resource_0,17,68,104
14,resource_3,11,66,87
2,resource_4,18,42,75
18,resource_0,11,34,55
3,resource_1,7,40,63
6,resource_2,4,85,106
13,resource_0,12,40,74
11,resource_3,10,51,86
5,resource_4,16,23,61
1,resource_2,12,39,66
19,resource_2,8,87,113
12,resource_4,20,42,79
17,resource_0,6,1,23
2,resource_0,7,49,59
9,resource_1,14,59,88
15,resource_2,20,51,84
18,resource_4,10,58,92
14,resource_0,11,20,46
4,resource_2,15,43,73
6,resource_0,14,88,123
15,resource_0,16,51,89
16,resource_3,4,71,91
7,resource_4,6,56,84
8,resource_2,10,33,70
0,resource_4,22,73,107
13,resource_0,14,46,76
10,resource_4,6,57,85
4,resource_1,17,56,86
17,resource_1,13,30,60
5,resource_0,18,39,67
19,resource_4,14,63,94
1,resource_0,7,50,82
4,resource_1,17,42,66
18,resource_2,14,64,88
12,resource_1,15,29,56
3,resource_1,12,65,78
2,resource_0,24,32,68
14,resource_3,5,65,87
15,resource_3,13,37,69
18,resource_2,13,1,30
19,resource_3,15,31,64
6,resource_3,20,42,80
7,resource_2,14,76,112
11,resource_2,15,63,87
5,resource_3,5,18,38
16,resource_1,12,25,55
9,resource_4,22,43,69
10,resource_0,13,10,31
3,resource_2,14,45,74
1,resource_1,24,61,98
8,resource_1,16,99,133
0,resource_1,17,64,96
9,resource_1,16,59,91
13,resource_2,11,42,67
17,resource_0,23,79,117
19,resource_1,13,31,56
1,resource_2,20,61,92
15,resource_0,8,85,106
7,resource_3,9,74,98
14,resource_2,22,80,117
17,resource_2,17,31,65
11,resource_1,21,29,75
18,resource_0,5,44,71
6,resource_2,11,40,62
16,resource_3,18,5,39
2,resource_2,5,62,77
10,resource_0,15,83,114
0,resource_4,12,48,83
5,resource_1,16,41,77
12,resource_3,14,70,87
9,resource_2,14,55,83
8,resource_4,11,61,87
4,resource_1,15,14,45
13,resource_0,22,49,88
18,resource_3,18,61,92
19,resource_2,14,35,60
2,resource_0,3,85,106
11,resource_0,16,44,76
8,resource_3,17,27,67
3,resource_0,16,79,111
0,resource_4,10,38,60
16,resource_4,10,43,66
6,resource_3,18,43,71
15,resource_1,19,31,68
18,resource_3,17,40,73
5,resource_0,21,8,46
14,resource_0,5,46,59
8,resource_3,16,50,75
3,resource_4,16,34,64
10,resource_2,15,57,86
7,resource_4,15,24,64
13,resource_3,9,45,67
17,resource_3,20,52,95
12,resource_0,16,68,96
9,resource_3,15,80,120
11,resource_1,10,27,52
4,resource_0,14,75,104
5,resource_2,12,47,73
17,resource_4,21,39,83
18,resource_0,19,51,89
12,resource_4,8,48,74
19,resource_4,7,59,78
1,resource_4,18,70,110
10,resource_4,20,42,75
15,resource_4,16,44,81
13,resource_0,3,26,54
14,resource_1,18,35,63
3,resource_3,21,100,144
8,resource_3,14,31,60
16,resource_2,17,60,108
6,resource_4,16,41,75
5,resource_1,19,60,88
0,resource_1,4,45,65
7,resource_3,22,16,47
8,resource_4,9,20,37
4,resource_2,13,63,96
2,resource_1,18,66,100
9,resource_2,18,47,74
19,resource_1,19,47,79
11,resource_2,14,53,82
12,resource_0,12,40,64
1,resource_4,20,59,101
3,resource_3,9,18,45
13,resource_2,15,36,74
14,resource_2,15,68,95
18,resource_2,15,46,81
0,resource_2,12,76,105
15,resource_3,11,49,76
11,resource_2,18,61,95
6,resource_0,19,32,74
17,resource_4,12,43,64
8,resource_4,6,52,76
5,resource_0,13,43,77
3,resource_0,19,32,72
16,resource_2,13,22,60
7,resource_3,11,30,55
19,resource_0,19,46,78
18,resource_2,21,44,81
4,resource_2,13,86,114
15,resource_1,8,38,62
12,resource_4,11,40,61
1,resource_2,13,64,87
2,resource_1,18,65,109
10,resource_1,9,68,85
13,resource_4,5,56,80
1,resource_1,16,41,67
18,resource_2,21,20,58
9,resource_1,12,37,62
17,resource_0,9,49,72
14,resource_4,24,46,87
10,resource_4,19,49,85
6,resource_2,16,54,75
16,resource_3,10,16,40
19,resource_2,4,17,39
0,resource_0,12,83,107
2,resource_0,6,26,42
13,resource_0,13,6,30
11,resource_0,17,65,96
4,resource_2,11,28,56
9,resource_4,23,88,118
7,resource_0,18,40,77
